selection_file,seed,strategy,metric_level,primary_metric,primary_metric_value,cosine_distance,l2_distance,variance_score,feature_mean,feature_std,feature_var,selected_episode_ids
selection_outputs/selection_random_seed42.json,42,random,frame,cosine_distance,0.5162954330444336,0.5162954330444336,45.022613525390625,2.6872241497039795,0.00586978392675519,2.2785580158233643,5.191826343536377,"1,9,12,14,15,22,29,30,32,33,38,39,42,45,46,49,53,61,62,66,69,70,75,81,84,85,86,87,91,93,97,98,105,114,120,134,136,142,143,148,158,162,169,170,177,178,183,184,194,197,213,219,226,234,241,245,263,266,272,278,282,291,295,296,306,317,318,324,335,352,355,358,366,369,374,377,383,385,391,395,399,408,413,425,433,437,444,449,461,462,463,464,472,478,479,484,488,489,496,498"
selection_outputs/selection_random_seed43.json,43,random,frame,cosine_distance,0.5420079231262207,0.5420079231262207,46.22240447998047,2.830592155456543,0.004650241695344448,2.282602071762085,5.210271835327148,"8,10,32,40,47,48,49,52,55,63,66,68,74,75,77,88,89,95,101,103,108,110,122,140,141,142,147,159,160,162,163,174,175,177,181,182,184,185,199,201,205,208,209,212,217,223,226,227,232,239,244,245,247,252,253,255,257,258,261,271,274,275,276,280,287,288,292,295,305,317,318,320,329,349,350,354,362,367,372,373,380,387,390,401,405,411,413,414,442,444,445,459,461,467,472,474,479,484,489,498"
selection_outputs/selection_random_seed44.json,44,random,frame,cosine_distance,0.5415809750556946,0.5415809750556946,46.07113265991211,2.808666229248047,0.005521194543689489,2.275179147720337,5.176440238952637,"0,15,16,18,28,32,33,34,35,40,42,54,55,57,58,59,62,63,66,72,88,90,91,99,103,107,132,133,141,143,149,161,165,170,174,180,185,187,189,193,199,214,219,230,232,237,238,239,241,242,246,263,274,275,280,292,294,296,300,315,316,320,328,333,338,342,345,350,356,373,375,377,383,388,396,398,400,404,407,409,411,421,425,428,431,434,435,446,449,453,455,462,463,471,477,478,486,488,492,498"
selection_outputs/selection_random_seed45.json,45,random,frame,cosine_distance,0.5375759601593018,0.5375759601593018,46.00980758666992,2.80200457572937,0.004600084852427244,2.2807939052581787,5.202021598815918,"9,11,17,19,20,27,29,32,37,39,45,48,51,53,61,66,69,80,82,91,93,107,108,114,115,117,125,131,132,135,140,142,153,154,155,158,159,162,165,175,178,182,186,197,199,201,204,215,220,222,228,231,232,236,237,240,241,244,264,269,278,280,283,285,294,305,306,312,316,319,321,322,323,351,353,359,365,370,371,383,388,404,407,409,414,418,427,436,437,443,446,447,448,476,477,478,483,496,497,499"
selection_outputs/selection_random_seed46.json,46,random,frame,cosine_distance,0.544731080532074,0.544731080532074,46.21372604370117,2.829535484313965,0.0008903469424694777,2.276305675506592,5.181567192077637,"2,5,7,11,12,17,18,19,25,37,38,40,42,46,49,55,80,96,97,103,108,116,123,124,129,139,142,150,152,154,163,165,168,170,171,174,176,182,183,196,198,200,202,206,209,214,216,223,227,230,234,254,255,259,264,265,276,280,284,292,295,303,320,323,332,333,350,354,355,356,359,366,372,381,383,389,390,398,399,400,403,411,413,420,426,428,430,438,439,441,443,465,466,473,479,481,484,494,498,499"
