selection_file,seed,strategy,metric_level,primary_metric,primary_metric_value,cosine_distance,l2_distance,variance_score,feature_mean,feature_std,feature_var,strategy_metric_value,selected_episode_ids
selection_outputs_feature_var_20260316_0/selection_feature_var_seed42.json,42,feature_var,frame,feature_var,4.882460117340088,0.5002989172935486,43.0340690612793,2.4454610347747803,0.0067510525695979595,2.2096290588378906,4.882460117340088,4.882460117340088,"1,10,24,25,30,47,50,52,56,61,63,64,69,78,80,83,86,87,94,95,96,98,101,102,103,104,117,126,133,136,139,143,146,148,150,156,164,165,167,176,187,195,198,199,206,222,223,230,231,233,239,247,250,254,257,258,263,268,269,277,278,286,289,300,305,316,326,332,333,345,350,351,360,376,385,393,397,400,407,410,411,412,416,418,419,422,423,432,443,444,462,466,468,473,479,481,485,488,491,495"
selection_outputs_feature_var_20260316_0/selection_feature_var_seed43.json,43,feature_var,frame,feature_var,5.074373722076416,0.5048273205757141,44.01115798950195,2.5641157627105713,0.006902763154357672,2.2526371479034424,5.074373722076416,5.074373722076416,"2,4,13,15,20,21,28,29,34,35,38,44,49,54,58,65,71,75,79,81,82,85,88,100,106,109,112,115,118,120,123,124,134,135,153,157,158,166,172,173,175,178,181,182,183,191,196,200,205,208,210,213,214,232,237,238,245,248,261,264,266,272,279,281,285,294,298,301,320,324,340,342,352,353,359,364,387,390,395,401,404,408,420,424,426,430,434,436,438,439,440,448,469,471,475,476,477,482,486,498"
selection_outputs_feature_var_20260316_0/selection_feature_var_seed44.json,44,feature_var,frame,feature_var,5.180172920227051,0.523123025894165,45.254268646240234,2.712172746658325,0.004404956474900246,2.2759993076324463,5.180172920227051,5.180172920227051,"12,37,48,55,57,60,67,70,77,91,92,105,108,116,125,127,128,130,137,145,147,151,154,155,159,160,161,163,168,169,171,185,186,189,192,193,201,216,218,220,228,234,235,236,249,253,256,259,262,273,297,303,306,310,313,314,315,318,321,328,329,331,335,339,344,347,348,354,357,358,361,363,366,369,374,377,383,386,388,398,399,406,427,431,437,441,442,447,449,456,458,460,464,465,470,472,489,490,492,499"
selection_outputs_feature_var_20260316_0/selection_feature_var_seed45.json,45,feature_var,frame,feature_var,5.28904390335083,0.5318549275398254,46.099700927734375,2.8154070377349854,0.0014286142541095614,2.2997920513153076,5.28904390335083,5.28904390335083,"0,6,8,14,16,22,23,32,36,39,40,43,46,51,53,59,62,68,72,73,93,113,114,122,129,131,132,141,142,144,149,152,170,174,177,179,184,190,194,202,204,207,211,225,226,227,240,242,246,255,260,267,271,274,275,276,280,287,288,290,293,299,304,309,311,312,317,319,322,323,341,349,356,362,370,371,375,378,379,381,384,391,392,409,413,414,417,421,425,428,446,455,459,463,474,483,484,487,493,496"
selection_outputs_feature_var_20260316_0/selection_feature_var_seed46.json,46,feature_var,frame,feature_var,5.485853672027588,0.5753177404403687,48.816566467285156,3.15948486328125,-0.0009913855465129018,2.3421900272369385,5.485853672027588,5.485853672027588,"3,5,7,9,11,17,18,19,26,27,31,33,41,42,45,66,74,76,84,89,90,97,99,107,110,111,119,121,138,140,162,180,188,197,203,209,212,215,217,219,221,224,229,241,243,244,251,252,265,270,282,283,284,291,292,295,296,302,307,308,325,327,330,334,336,337,338,343,346,355,365,367,368,372,373,380,382,389,394,396,402,403,405,415,429,433,435,445,450,451,452,453,454,457,461,467,478,480,494,497"
