selection_file,seed,strategy,primary_metric,primary_metric_value,cosine_distance,l2_distance,variance_score,selected_episode_ids
experiments/data_selection/click_bell_demo_randomized/selection_greedy_maxdist_seed42.json,42,greedy_maxdist,cosine_distance,0.649541437625885,0.649541437625885,50.01695251464844,3.277378797531128,"42,140,388,186,429,403,226,174,34,338,316,241,162,270,444,476,470,242,291,355,192,254,488,11,71,77,112,439,197,55,233,354,68,405,294,271,118,201,436,130,95,8,240,79,232,62,431,495,302,468"
experiments/data_selection/click_bell_demo_randomized/selection_greedy_maxdist_seed43.json,43,greedy_maxdist,cosine_distance,0.6522653102874756,0.6522653102874756,50.2673454284668,3.308926820755005,"88,429,291,476,162,174,388,302,327,24,338,190,271,41,470,130,246,119,495,467,384,94,110,233,240,118,403,316,280,439,332,34,405,11,270,448,465,242,254,201,444,355,78,241,431,451,294,219,214,435"
experiments/data_selection/click_bell_demo_randomized/selection_greedy_maxdist_seed44.json,44,greedy_maxdist,cosine_distance,0.6571792364120483,0.6571792364120483,50.46793746948242,3.335664987564087,"232,429,388,162,327,403,34,480,291,242,355,476,174,119,338,240,190,316,470,246,294,68,8,384,42,11,254,112,192,468,495,41,332,405,271,118,439,233,448,331,368,201,424,197,155,444,241,172,465,451"
experiments/data_selection/click_bell_demo_randomized/selection_greedy_maxdist_seed45.json,45,greedy_maxdist,cosine_distance,0.6589393615722656,0.6589393615722656,50.54327392578125,3.345578193664551,"107,174,149,327,429,302,24,62,467,162,470,476,288,240,291,165,246,197,388,480,294,384,105,130,11,34,119,316,280,346,118,448,465,242,123,451,271,95,444,41,355,186,488,241,419,245,201,338,68,215"
experiments/data_selection/click_bell_demo_randomized/selection_greedy_maxdist_seed46.json,46,greedy_maxdist,cosine_distance,0.6565113067626953,0.6565113067626953,50.438114166259766,3.3323376178741455,"333,162,382,429,355,118,140,316,403,476,488,331,388,45,174,197,110,130,23,190,470,282,354,24,34,41,302,214,444,368,448,98,294,277,18,338,280,467,254,271,241,240,346,201,246,32,105,465,11,228"
